Age,Tenure_Years,Account_Balance_LKR,District,CRIB_Status,Recent_Loan_Rejected,Digital_Banking_User,Churn
46,1,0.0,Ratnapura,Clean,0,1,1
30,6,0.0,Gampaha,Clean,1,1,1
18,5,14005.0,Hambantota,Clean,0,1,0
24,7,25100.0,Gampaha,Clean,0,0,0
34,17,1102139.0,Kalutara,Clean,0,0,0
45,2,0.0,Gampaha,Clean,0,1,0
42,1,10864.0,Colombo,Clean,0,1,0
29,0,48386.0,Colombo,Clean,0,1,0
36,1,0.0,Gampaha,Clean,1,0,1
28,9,114914.0,Colombo,Clean,0,0,1
25,5,533806.0,Kalutara,Clean,0,0,0
38,0,32263.0,Kurunegala,Clean,0,1,0
48,4,0.0,Kalutara,Clean,0,0,1
41,11,49350.0,Colombo,Clean,1,1,0
39,11,160684.0,Colombo,Clean,0,1,0
61,6,93775.0,Gampaha,Clean,0,1,0
33,5,120022.0,Colombo,Clean,0,1,0
42,2,0.0,Kandy,Clean,0,0,1
41,18,288868.0,Kurunegala,Clean,0,1,0
30,1,0.0,Kandy,Clean,0,1,0
59,2,23491.0,Puttalam,Clean,0,1,0
30,0,71153.0,Gampaha,Clean,1,0,1
39,3,21909.0,Kurunegala,Clean,0,0,1
49,0,78216.0,Jaffna,Clean,0,1,0
49,0,930959.0,Mullaitivu,Clean,0,0,1
35,0,52813.0,Kandy,Clean,0,1,0
25,13,0.0,Matara,Clean,0,0,0
28,0,96002.0,Polonnaruwa,Clean,0,0,0
33,5,0.0,Gampaha,Clean,1,0,1
42,2,33405.0,Anuradhapura,Clean,0,0,0
63,13,38944.0,Ampara,Clean,0,0,0
33,6,57771.0,Galle,Clean,0,1,0
25,8,0.0,Kegalle,Clean,0,0,0
40,0,0.0,Hambantota,Clean,1,1,1
20,15,153748.0,Colombo,Clean,0,0,0
35,0,13568.0,Moneragala,Clean,0,0,1
29,1,379611.0,Gampaha,Clean,1,0,0
20,1,8180.0,Moneragala,Clean,0,1,0
18,0,1366802.0,Kandy,Clean,0,0,0
43,0,30749.0,Kurunegala,Clean,0,0,0
59,10,140586.0,Matale,Clean,0,0,0
21,12,596889.0,Gampaha,Clean,0,1,0
18,0,29622.0,Polonnaruwa,Clean,1,0,0
30,2,56297.0,Kandy,Clean,0,0,1
72,0,26717.0,Colombo,Clean,0,1,0
29,0,0.0,Kurunegala,Clean,0,0,0
31,4,13294.0,Ratnapura,Clean,0,0,1
60,2,40135.0,Colombo,Clean,0,1,0
42,0,14171.0,Gampaha,Clean,0,1,0
29,6,93608.0,Kurunegala,Clean,0,1,0
21,6,93282.0,Matara,Clean,0,0,0
21,1,95067.0,Badulla,Defaulted,1,0,1
39,4,80238.0,Kalutara,Clean,0,0,0
41,2,102775.0,Colombo,Defaulted,0,1,0
45,6,401597.0,Colombo,Defaulted,1,0,1
53,9,10585.0,Kalutara,Clean,0,0,0
56,0,751818.0,Colombo,Clean,0,1,0
72,1,39186.0,Kandy,Clean,0,1,0
37,0,859248.0,Jaffna,Clean,0,0,1
46,2,18870.0,Polonnaruwa,Clean,0,1,0
22,1,35018.0,Kalutara,Clean,0,0,0
38,1,0.0,Colombo,Clean,0,1,1
65,25,21503.0,Ampara,Clean,0,1,0
37,18,3518900.0,Galle,Clean,1,0,0
36,4,0.0,Kegalle,Clean,0,0,0
37,3,36922.0,Kegalle,Clean,0,1,0
39,25,56203.0,Kurunegala,Defaulted,1,1,1
42,3,36634.0,Hambantota,Clean,0,1,0
52,9,163560.0,Kalutara,Clean,0,1,0
32,13,102864.0,Colombo,Defaulted,1,0,0
41,0,0.0,Kandy,Clean,0,0,0
29,4,58975.0,Matara,Clean,0,0,0
59,3,1772737.0,Gampaha,Clean,0,0,0
45,0,56616.0,Galle,Clean,0,1,0
29,0,0.0,Colombo,Clean,1,1,1
30,5,0.0,Colombo,Clean,0,1,0
45,2,18688.0,Ratnapura,Clean,1,0,1
38,2,47940.0,Anuradhapura,Defaulted,0,0,0
20,0,28643.0,Colombo,Clean,0,0,1
22,4,0.0,Puttalam,Clean,0,1,1
30,1,30094.0,Gampaha,Clean,0,0,0
68,0,50212.0,Vavuniya,Defaulted,0,0,0
34,0,102109.0,Galle,Defaulted,0,0,0
42,6,32841.0,Kandy,Clean,0,0,0
35,2,16685.0,Hambantota,Defaulted,1,1,1
54,6,21548.0,Kegalle,Clean,0,0,0
37,1,32408.0,Galle,Clean,0,1,0
46,0,0.0,Ratnapura,Clean,0,0,1
55,4,63823.0,Gampaha,Clean,0,1,0
30,1,116666.0,Batticaloa,Defaulted,1,0,1
40,0,2055753.0,Jaffna,Clean,0,1,0
18,3,27322.0,Gampaha,Clean,1,1,0
44,5,0.0,Colombo,Clean,0,1,0
19,9,77627.0,Gampaha,Clean,0,1,0
18,7,274932.0,Kandy,Clean,1,1,0
30,13,1255503.0,Colombo,Clean,0,1,0
52,2,35274.0,Kalutara,Clean,0,1,0
18,0,178955.0,Gampaha,Defaulted,1,0,1
18,12,85587.0,Polonnaruwa,Clean,1,0,0
36,1,36652.0,Gampaha,Clean,1,1,1
41,2,65187.0,Gampaha,Clean,1,1,1
49,1,0.0,Vavuniya,Clean,0,1,0
33,11,12534.0,Matale,Clean,0,1,1
23,3,70562.0,Puttalam,Clean,0,1,0
38,6,50948.0,Trincomalee,Clean,0,1,1
41,3,101620.0,Colombo,Clean,0,1,0
47,2,56749.0,Badulla,Clean,0,1,0
22,14,1351895.0,Vavuniya,Clean,1,0,0
27,3,317638.0,Puttalam,Clean,0,1,1
45,0,112212.0,Gampaha,Defaulted,1,1,1
58,2,154213.0,Colombo,Clean,0,0,0
37,22,43553.0,Anuradhapura,Defaulted,1,0,0
43,15,33709.0,Kegalle,Clean,0,1,0
37,2,45147.0,Colombo,Clean,0,1,0
46,2,4818.0,Moneragala,Clean,1,0,1
36,4,86532.0,Galle,Clean,0,1,0
43,1,100565.0,Gampaha,Defaulted,0,1,1
34,18,31089.0,Galle,Clean,0,1,0
50,2,223717.0,Colombo,Clean,0,0,1
19,0,3221.0,Kandy,Defaulted,1,0,1
53,2,13654.0,Kalutara,Defaulted,1,1,1
37,0,142954.0,Gampaha,Clean,0,0,1
25,1,490250.0,Puttalam,Clean,0,0,0
32,6,54346.0,Gampaha,Clean,0,1,0
18,10,73572.0,Colombo,Clean,0,0,0
43,3,0.0,Colombo,Clean,1,0,1
46,1,166785.0,Colombo,Clean,0,1,0
34,6,1191.0,Gampaha,Clean,1,0,1
50,0,0.0,Gampaha,Clean,1,1,1
38,10,137455.0,Kandy,Clean,0,1,0
18,1,16200.0,Colombo,Clean,0,1,0
18,6,1180932.0,Matara,Clean,0,0,0
41,3,9300.0,Ratnapura,Clean,0,0,0
41,3,61403.0,Gampaha,Clean,0,0,0
33,0,403361.0,Kurunegala,Clean,0,0,0
60,11,96970.0,Colombo,Clean,0,1,0
41,9,272368.0,Batticaloa,Clean,0,1,0
58,3,515861.0,Badulla,Clean,0,0,0
44,0,23059.0,Kalutara,Clean,0,0,1
44,9,151217.0,Galle,Clean,0,0,0
38,4,35753.0,Colombo,Clean,0,1,0
26,2,0.0,Matara,Clean,1,0,1
39,6,328832.0,Gampaha,Clean,0,1,0
41,8,0.0,Puttalam,Clean,0,1,0
51,1,0.0,Nuwara Eliya,Clean,0,0,1
29,3,118814.0,Kurunegala,Defaulted,0,0,1
39,12,1004960.0,Ratnapura,Clean,0,0,0
47,2,47228.0,Kalutara,Clean,0,0,0
34,13,12740.0,Jaffna,Clean,0,0,0
31,3,143230.0,Gampaha,Clean,0,0,1
31,6,77968.0,Polonnaruwa,Defaulted,0,0,0
40,1,9654.0,Mullaitivu,Clean,0,0,0
38,13,0.0,Kurunegala,Clean,0,0,1
47,3,126745.0,Gampaha,Clean,0,0,0
41,2,111122.0,Jaffna,Clean,0,1,0
18,1,81088.0,Gampaha,Clean,0,1,0
22,15,51087.0,Jaffna,Clean,0,1,0
52,2,40877.0,Moneragala,Clean,0,0,1
45,3,0.0,Trincomalee,Defaulted,0,1,1
42,2,0.0,Matara,Clean,0,0,0
47,1,44061.0,Batticaloa,Defaulted,1,0,1
18,8,0.0,Colombo,Clean,0,1,0
48,0,60200.0,Batticaloa,Clean,0,0,0
44,5,127746.0,Mullaitivu,Clean,0,0,0
36,6,0.0,Colombo,Clean,0,0,1
41,4,0.0,Gampaha,Clean,0,1,0
38,5,243246.0,Kandy,Clean,0,0,0
57,13,123580.0,Kalutara,Defaulted,0,0,1
32,5,38341.0,Puttalam,Clean,0,1,0
45,3,36232.0,Jaffna,Clean,0,0,1
27,0,0.0,Gampaha,Clean,0,1,1
45,12,0.0,Anuradhapura,Defaulted,1,0,1
22,4,72662.0,Matara,Clean,0,0,1
33,0,0.0,Kandy,Defaulted,1,1,1
21,0,90260.0,Gampaha,Clean,0,0,0
21,2,178384.0,Batticaloa,Clean,0,0,1
52,9,67197.0,Galle,Clean,1,1,0
23,8,439419.0,Kalutara,Clean,0,0,0
46,3,0.0,Kurunegala,Defaulted,1,0,1
50,9,930238.0,Colombo,Defaulted,1,1,0
35,3,0.0,Colombo,Clean,0,1,1
48,6,15327.0,Matara,Clean,1,1,1
43,2,564689.0,Kalutara,Clean,0,0,0
35,2,58257.0,Badulla,Clean,0,0,0
23,2,14143.0,Kurunegala,Clean,0,0,1
39,2,276923.0,Gampaha,Clean,0,0,0
43,6,88201.0,Colombo,Clean,0,0,0
44,0,216259.0,Kegalle,Clean,0,1,1
32,8,57079.0,Kandy,Clean,0,1,0
39,1,16351.0,Puttalam,Defaulted,1,0,1
29,1,18076.0,Colombo,Clean,0,0,0
25,3,27031.0,Gampaha,Clean,0,0,1
34,1,87206.0,Kandy,Defaulted,0,1,1
55,2,209090.0,Kurunegala,Clean,0,1,0
24,0,52891.0,Kandy,Clean,0,0,1
37,9,95511.0,Colombo,Clean,0,1,0
18,1,60026.0,Ampara,Defaulted,0,1,1
33,3,20280.0,Jaffna,Clean,0,1,0
19,3,0.0,Gampaha,Clean,0,1,0
36,5,18859.0,Polonnaruwa,Clean,0,0,1
18,5,47743.0,Kurunegala,Clean,0,0,1
45,2,29103.0,Colombo,Clean,0,1,0
29,1,7426.0,Mullaitivu,Clean,1,1,1
26,3,290521.0,Colombo,Clean,0,1,0
29,2,221738.0,Kurunegala,Defaulted,1,1,1
32,1,15401.0,Mullaitivu,Defaulted,0,0,1
31,0,1717386.0,Colombo,Clean,0,1,0
41,1,38570.0,Jaffna,Clean,1,0,1
27,3,135409.0,Vavuniya,Clean,1,0,1
32,6,0.0,Badulla,Clean,0,1,0
43,7,38313.0,Colombo,Clean,0,1,0
30,17,78003.0,Galle,Clean,0,1,0
50,5,31618.0,Nuwara Eliya,Clean,1,0,1
41,4,22020.0,Kandy,Defaulted,0,0,1
31,13,8861.0,Gampaha,Clean,1,0,0
56,1,61107.0,Kalutara,Clean,0,1,1
31,2,22396.0,Vavuniya,Clean,0,0,0
33,0,0.0,Kurunegala,Clean,0,1,0
72,17,16858.0,Matara,Clean,0,0,0
32,2,32298.0,Batticaloa,Clean,1,0,0
39,0,42360.0,Colombo,Clean,0,1,0
19,0,32510.0,Gampaha,Clean,0,0,0
39,0,0.0,Vavuniya,Clean,0,0,1
40,1,588696.0,Gampaha,Clean,1,1,1
72,2,89221.0,Gampaha,Clean,0,0,0
18,1,71304.0,Gampaha,Clean,0,1,0
32,2,479633.0,Batticaloa,Clean,1,1,1
25,1,0.0,Anuradhapura,Clean,1,0,1
23,10,19566.0,Ratnapura,Clean,0,0,1
31,0,71200.0,Gampaha,Clean,0,0,0
20,4,0.0,Gampaha,Clean,0,0,1
31,7,134933.0,Anuradhapura,Defaulted,0,0,1
72,1,0.0,Gampaha,Clean,0,1,0
43,7,225357.0,Moneragala,Defaulted,0,0,0
24,3,31585.0,Galle,Clean,0,1,0
37,13,0.0,Galle,Clean,0,1,0
59,2,22374.0,Anuradhapura,Defaulted,1,0,0
42,2,30856.0,Jaffna,Clean,1,0,1
65,7,108202.0,Kegalle,Clean,0,0,0
57,3,617839.0,Colombo,Clean,1,1,0
38,5,0.0,Kilinochchi,Clean,0,0,0
25,2,123657.0,Colombo,Clean,0,1,0
36,7,0.0,Colombo,Clean,1,0,1
32,1,73135.0,Galle,Clean,0,1,1
41,1,1050996.0,Colombo,Clean,0,1,0
43,5,4893.0,Galle,Clean,0,0,0
20,0,0.0,Batticaloa,Clean,0,0,0
22,9,480772.0,Matara,Clean,0,1,0
39,11,42408.0,Colombo,Clean,0,1,0
52,3,0.0,Gampaha,Clean,0,1,0
34,0,1256824.0,Colombo,Clean,0,1,0
43,11,19556.0,Mannar,Clean,1,0,0
34,10,20789.0,Colombo,Clean,0,1,0
38,0,24894.0,Gampaha,Clean,0,1,0
46,0,88386.0,Kandy,Clean,0,1,0
27,10,178312.0,Gampaha,Clean,0,1,0
25,4,75701.0,Galle,Clean,0,0,0
51,2,1085.0,Kegalle,Clean,1,0,1
47,0,165310.0,Moneragala,Clean,0,0,0
42,3,190936.0,Colombo,Clean,0,1,0
26,2,0.0,Colombo,Clean,0,1,1
35,5,89868.0,Colombo,Clean,0,0,0
34,3,99297.0,Anuradhapura,Defaulted,1,0,1
31,0,61832.0,Jaffna,Clean,0,0,0
36,14,8379.0,Trincomalee,Defaulted,1,1,0
36,10,39282.0,Colombo,Clean,0,0,1
30,7,0.0,Gampaha,Clean,0,0,1
37,17,40610.0,Gampaha,Clean,0,0,0
40,11,17041.0,Badulla,Clean,0,0,1
43,0,0.0,Colombo,Defaulted,0,0,0
28,0,56474.0,Matara,Defaulted,1,0,1
20,4,16068.0,Polonnaruwa,Clean,0,1,1
37,0,36891.0,Hambantota,Clean,1,0,1
40,5,4053463.0,Colombo,Clean,0,1,0
30,1,184099.0,Matara,Clean,0,0,0
48,3,328052.0,Matale,Clean,0,0,0
20,6,25263.0,Anuradhapura,Defaulted,1,0,1
18,5,43555.0,Kurunegala,Clean,0,1,0
43,3,1811676.0,Gampaha,Clean,0,0,0
42,1,0.0,Gampaha,Clean,0,0,1
30,5,1606.0,Kandy,Clean,0,0,0
32,5,1162847.0,Gampaha,Clean,0,1,0
18,5,346701.0,Colombo,Clean,0,1,0
41,4,88538.0,Anuradhapura,Clean,0,1,0
24,0,55435.0,Colombo,Clean,0,0,0
28,2,0.0,Kandy,Clean,0,1,0
46,2,2415.0,Kalutara,Clean,0,1,0
18,5,2996728.0,Colombo,Clean,0,1,0
36,2,199164.0,Kandy,Clean,0,0,0
39,5,671016.0,Kalutara,Clean,0,1,0
49,4,27942.0,Jaffna,Clean,0,1,0
37,1,49335.0,Colombo,Clean,0,1,0
27,4,20587.0,Kurunegala,Clean,0,0,0
41,13,0.0,Colombo,Clean,0,0,1
52,3,0.0,Ratnapura,Clean,0,1,0
32,4,115860.0,Kandy,Clean,0,0,0
31,0,129055.0,Kalutara,Clean,0,0,1
32,0,81512.0,Matara,Clean,0,0,1
42,4,401564.0,Gampaha,Clean,0,1,0
21,0,254609.0,Kilinochchi,Clean,0,0,1
30,3,0.0,Ratnapura,Defaulted,0,0,1
28,3,211167.0,Ampara,Clean,0,1,0
36,0,0.0,Colombo,Clean,0,0,1
29,4,235650.0,Kandy,Clean,0,1,0
18,0,2221824.0,Puttalam,Clean,0,1,0
41,3,0.0,Colombo,Clean,0,1,0
52,3,56605.0,Kurunegala,Defaulted,0,0,1
32,5,0.0,Trincomalee,Clean,0,0,0
40,18,0.0,Kalutara,Clean,1,1,1
18,0,4129.0,Galle,Defaulted,0,0,0
33,0,71965.0,Kegalle,Clean,0,0,0
28,6,210543.0,Hambantota,Clean,0,1,0
42,3,259634.0,Galle,Defaulted,1,1,1
41,6,11531.0,Gampaha,Clean,0,0,0
49,1,18477.0,Gampaha,Clean,1,0,1
18,1,29698.0,Gampaha,Clean,1,0,0
50,2,385643.0,Colombo,Clean,0,1,0
41,6,56196.0,Puttalam,Defaulted,1,0,1
21,0,42727.0,Gampaha,Clean,0,1,0
40,9,341838.0,Kandy,Defaulted,0,1,0
29,6,25217.0,Kalutara,Clean,0,0,0
34,21,0.0,Ratnapura,Defaulted,1,0,1
30,3,61441.0,Kandy,Clean,1,1,1
22,2,126534.0,Ratnapura,Clean,0,1,0
34,2,0.0,Kandy,Clean,0,1,1
33,9,9966.0,Kandy,Clean,0,1,0
43,4,438531.0,Kegalle,Clean,0,0,0
49,3,491.0,Kilinochchi,Clean,1,0,0
51,3,750459.0,Colombo,Clean,0,0,1
40,16,25566.0,Colombo,Clean,0,1,0
42,0,0.0,Kalutara,Clean,0,0,0
37,5,23528.0,Ampara,Clean,0,0,0
45,4,9734.0,Kegalle,Clean,0,1,0
26,6,0.0,Matara,Defaulted,1,0,1
37,3,3640.0,Batticaloa,Clean,0,0,1
31,0,32857.0,Jaffna,Clean,0,1,0
41,5,41473.0,Colombo,Clean,0,1,0
40,3,59264.0,Matara,Defaulted,1,0,1
20,5,75972.0,Gampaha,Clean,0,1,0
44,7,445800.0,Colombo,Clean,0,1,0
39,7,47320.0,Gampaha,Clean,1,1,0
44,7,1551215.0,Gampaha,Clean,0,0,0
41,10,59699.0,Kurunegala,Clean,1,1,1
45,11,619066.0,Kalutara,Clean,0,1,0
42,2,0.0,Colombo,Clean,1,0,1
24,1,0.0,Badulla,Defaulted,0,0,1
24,0,104922.0,Kandy,Clean,0,1,0
45,21,1040725.0,Anuradhapura,Clean,0,0,0
50,1,29203.0,Mannar,Clean,0,0,1
63,3,0.0,Vavuniya,Clean,0,0,1
52,2,333765.0,Kurunegala,Defaulted,1,1,1
45,1,0.0,Kurunegala,Clean,0,0,1
26,6,385342.0,Matale,Clean,0,0,1
33,4,362680.0,Mullaitivu,Clean,0,0,0
18,1,81115.0,Hambantota,Clean,0,1,0
29,13,0.0,Gampaha,Clean,0,1,1
47,3,199898.0,Kurunegala,Clean,0,0,1
31,2,16012.0,Jaffna,Clean,0,0,1
39,0,25535.0,Ratnapura,Clean,1,0,1
34,2,354898.0,Galle,Defaulted,1,1,0
44,0,0.0,Batticaloa,Clean,1,0,1
46,6,1106850.0,Colombo,Clean,0,1,0
18,15,30259.0,Colombo,Clean,0,1,0
33,1,45950.0,Kandy,Clean,0,0,0
31,12,198374.0,Gampaha,Clean,0,1,0
42,0,24422.0,Gampaha,Clean,0,1,0
40,6,0.0,Gampaha,Clean,0,1,0
38,1,212564.0,Gampaha,Defaulted,0,1,1
49,11,30147.0,Jaffna,Clean,0,0,0
31,0,17076.0,Colombo,Defaulted,1,0,1
47,2,1503126.0,Kandy,Clean,0,0,0
46,1,0.0,Kalutara,Defaulted,0,1,1
30,1,0.0,Galle,Clean,1,0,1
18,4,322057.0,Puttalam,Clean,1,1,1
30,1,46120.0,Colombo,Clean,0,1,0
38,0,25765.0,Kegalle,Clean,0,0,0
33,5,313205.0,Galle,Clean,1,0,0
50,0,7778.0,Jaffna,Defaulted,1,1,1
49,6,772.0,Matara,Clean,0,1,0
32,1,160415.0,Matara,Clean,0,1,1
47,2,10403.0,Kandy,Defaulted,1,1,1
31,2,39520.0,Colombo,Clean,0,1,0
52,5,41847.0,Colombo,Clean,0,0,1
30,2,109846.0,Gampaha,Clean,0,0,0
45,0,287984.0,Colombo,Clean,0,1,0
44,5,79446.0,Colombo,Clean,0,0,0
24,9,9569.0,Colombo,Defaulted,0,0,1
29,0,221471.0,Colombo,Clean,0,1,0
37,8,80844.0,Kalutara,Clean,1,0,1
30,7,220615.0,Gampaha,Clean,0,1,0
25,0,29397.0,Trincomalee,Clean,0,0,0
55,1,0.0,Colombo,Clean,0,1,0
38,11,0.0,Moneragala,Clean,0,0,0
44,1,0.0,Colombo,Clean,0,1,0
41,0,233664.0,Nuwara Eliya,Defaulted,0,0,1
30,2,40241.0,Gampaha,Clean,1,1,0
52,0,20073.0,Batticaloa,Clean,0,0,1
27,4,176905.0,Gampaha,Defaulted,0,1,0
49,6,161362.0,Matara,Clean,0,1,0
22,0,92036.0,Colombo,Clean,0,1,0
37,5,51578.0,Moneragala,Clean,0,1,0
63,2,171661.0,Jaffna,Clean,0,1,0
20,2,280354.0,Gampaha,Clean,0,0,0
50,3,0.0,Ratnapura,Clean,0,1,0
27,3,38424.0,Colombo,Defaulted,1,1,1
26,5,257266.0,Colombo,Clean,0,1,0
57,3,144384.0,Ampara,Clean,0,1,0
29,0,159608.0,Gampaha,Clean,0,1,0
25,3,17884.0,Polonnaruwa,Clean,0,1,0
42,0,0.0,Anuradhapura,Clean,0,0,1
52,9,127139.0,Kegalle,Clean,0,1,0
51,0,627035.0,Jaffna,Clean,0,0,0
28,2,31084.0,Kalutara,Clean,0,0,0
26,13,607008.0,Colombo,Clean,0,1,0
23,0,13182.0,Matara,Clean,1,1,1
34,4,1192826.0,Gampaha,Defaulted,0,0,1
43,0,91683.0,Polonnaruwa,Clean,0,1,1
53,2,3178020.0,Gampaha,Clean,0,1,0
58,7,37339.0,Ratnapura,Clean,0,0,0
35,1,75987.0,Kandy,Clean,0,1,0
33,5,70126.0,Kegalle,Clean,0,1,0
54,1,30468.0,Gampaha,Clean,0,0,0
43,0,0.0,Gampaha,Clean,0,1,0
36,1,28210.0,Kalutara,Clean,1,1,0
34,1,0.0,Anuradhapura,Clean,0,0,0
24,3,61179.0,Batticaloa,Defaulted,1,0,1
44,0,21010.0,Puttalam,Clean,0,1,0
19,13,0.0,Colombo,Clean,1,1,1
33,11,7833.0,Galle,Clean,0,1,0
38,5,155412.0,Gampaha,Clean,0,1,0
57,7,126297.0,Kurunegala,Clean,1,0,1
50,2,0.0,Matara,Clean,0,0,0
35,16,0.0,Matara,Defaulted,1,0,1
24,4,405267.0,Colombo,Clean,0,0,0
39,21,546618.0,Colombo,Clean,0,1,0
20,7,675512.0,Gampaha,Clean,0,1,0
47,0,15466.0,Polonnaruwa,Clean,0,1,0
41,0,226766.0,Colombo,Defaulted,0,0,1
39,3,0.0,Matara,Clean,0,1,0
25,4,930283.0,Gampaha,Clean,0,1,0
33,2,90303.0,Badulla,Clean,0,0,0
18,8,448110.0,Ampara,Defaulted,1,0,1
42,0,0.0,Ampara,Clean,1,1,1
37,3,0.0,Colombo,Defaulted,1,0,1
40,9,0.0,Kurunegala,Clean,1,1,1
18,9,1381341.0,Ampara,Clean,0,0,0
28,2,2613000.0,Colombo,Defaulted,0,1,0
39,11,0.0,Jaffna,Clean,0,1,0
55,2,156140.0,Matale,Clean,0,0,0
39,13,36571.0,Gampaha,Defaulted,1,1,1
31,0,63552.0,Colombo,Clean,0,0,0
29,5,788301.0,Colombo,Clean,0,0,1
60,0,0.0,Kandy,Clean,0,1,0
29,6,44463.0,Ampara,Clean,0,0,0
31,1,87997.0,Colombo,Clean,0,1,0
18,7,384497.0,Kurunegala,Clean,0,1,0
38,9,269629.0,Kandy,Clean,0,0,0
42,9,115545.0,Kandy,Defaulted,0,1,1
32,6,0.0,Kurunegala,Defaulted,0,1,1
34,15,27213.0,Nuwara Eliya,Clean,0,0,1
53,1,56787.0,Kalutara,Clean,0,0,0
33,0,282937.0,Nuwara Eliya,Clean,0,0,1
42,1,112646.0,Gampaha,Defaulted,0,1,0
38,5,30510.0,Kalutara,Clean,0,0,1
44,3,18932.0,Anuradhapura,Clean,1,0,0
34,19,554192.0,Colombo,Clean,0,0,0
44,14,0.0,Galle,Clean,0,0,0
38,7,1559555.0,Colombo,Clean,0,1,0
18,1,26191.0,Kalutara,Clean,0,1,1
53,0,7361.0,Gampaha,Clean,0,0,1
25,8,0.0,Kandy,Clean,0,0,0
38,9,0.0,Puttalam,Clean,0,0,1
35,1,103234.0,Gampaha,Defaulted,1,1,1
47,1,0.0,Mannar,Defaulted,0,0,1
55,1,64838.0,Colombo,Clean,0,0,1
40,14,49250.0,Puttalam,Defaulted,0,0,1
43,3,15918.0,Kandy,Clean,0,1,0
37,1,1828.0,Colombo,Clean,0,1,0
41,1,34967.0,Gampaha,Clean,0,1,0
52,4,78301.0,Kandy,Clean,0,0,0
60,7,3312.0,Vavuniya,Clean,0,0,0
22,5,3069168.0,Colombo,Clean,0,0,0
42,4,174448.0,Badulla,Clean,0,0,0
36,3,1928968.0,Gampaha,Clean,1,0,1
44,0,26504.0,Gampaha,Clean,0,1,1
43,1,0.0,Colombo,Clean,0,1,0
54,1,368646.0,Matara,Clean,0,1,0
26,0,214023.0,Hambantota,Clean,0,0,0
33,5,228163.0,Gampaha,Clean,0,0,0
50,4,2893.0,Colombo,Clean,0,0,1
51,1,243265.0,Kandy,Clean,0,0,0
27,4,8045.0,Kurunegala,Clean,0,1,0
32,0,31103.0,Gampaha,Clean,0,0,0
26,5,23842.0,Matale,Defaulted,1,0,1
39,0,269210.0,Galle,Clean,0,0,1
49,0,603520.0,Colombo,Clean,0,1,0
41,0,48499.0,Puttalam,Defaulted,1,1,1
36,1,449222.0,Gampaha,Clean,0,0,1
37,1,18415.0,Vavuniya,Clean,1,0,1
38,4,0.0,Hambantota,Clean,0,0,1
29,0,0.0,Puttalam,Clean,0,0,1
34,1,145336.0,Colombo,Defaulted,1,1,1
22,1,0.0,Gampaha,Clean,0,0,0
36,1,0.0,Kurunegala,Clean,0,1,0
32,15,470166.0,Batticaloa,Clean,0,1,0
36,4,92368.0,Colombo,Clean,0,0,0
57,3,0.0,Gampaha,Clean,0,0,0
44,3,23335.0,Colombo,Defaulted,1,1,0
43,0,35831.0,Colombo,Clean,0,1,0
25,0,1463325.0,Gampaha,Clean,0,1,0
43,3,0.0,Galle,Clean,0,0,0
53,11,41737.0,Puttalam,Clean,1,1,0
30,2,28384.0,Polonnaruwa,Clean,0,0,0
33,1,0.0,Gampaha,Clean,0,1,0
18,3,5580.0,Batticaloa,Clean,0,1,1
52,4,1994647.0,Gampaha,Clean,0,0,0
43,2,0.0,Gampaha,Clean,0,1,0
34,4,16317.0,Gampaha,Clean,0,0,1
72,1,8888.0,Colombo,Clean,0,0,0
42,10,297807.0,Hambantota,Clean,0,1,0
36,0,22791.0,Polonnaruwa,Clean,0,0,1
53,0,0.0,Colombo,Clean,0,1,0
40,2,1388676.0,Gampaha,Clean,0,1,0
30,3,280097.0,Matale,Clean,0,1,0
43,3,54731.0,Vavuniya,Clean,0,0,0
40,6,224331.0,Matara,Clean,0,0,0
39,6,29417.0,Badulla,Clean,0,1,0
30,11,57017.0,Puttalam,Clean,0,1,0
67,1,57693.0,Gampaha,Clean,0,0,0
36,1,112150.0,Kandy,Clean,0,0,0
33,0,265297.0,Matale,Clean,1,0,1
72,0,2122.0,Gampaha,Clean,0,1,0
31,0,0.0,Kalutara,Clean,0,1,1
52,2,0.0,Colombo,Clean,0,1,1
36,1,74421.0,Trincomalee,Clean,0,1,0
46,1,19630.0,Ampara,Clean,0,0,1
26,8,131284.0,Gampaha,Clean,0,1,0
30,15,120594.0,Kandy,Clean,0,0,0
61,12,118592.0,Colombo,Clean,0,1,0
27,0,73634.0,Kegalle,Clean,0,0,1
20,0,534958.0,Hambantota,Clean,0,0,1
60,0,3048204.0,Colombo,Clean,0,0,0
25,0,476237.0,Colombo,Clean,0,0,1
35,0,233104.0,Ampara,Clean,0,0,1
42,2,46088.0,Matara,Clean,0,0,0
60,1,88028.0,Kurunegala,Clean,0,1,0
28,7,58531.0,Kandy,Clean,0,0,1
35,1,55829.0,Batticaloa,Clean,0,0,0
40,3,0.0,Galle,Clean,0,0,1
23,4,0.0,Gampaha,Clean,0,0,1
40,0,0.0,Kurunegala,Clean,0,0,1
45,9,71487.0,Kandy,Defaulted,0,0,0
35,1,6680.0,Puttalam,Clean,1,1,1
36,2,70329.0,Ampara,Clean,0,0,1
28,2,278716.0,Anuradhapura,Clean,0,0,1
42,4,136567.0,Hambantota,Clean,0,0,0
42,3,42097.0,Anuradhapura,Clean,0,1,0
36,0,30008.0,Gampaha,Clean,1,0,0
21,5,31609.0,Gampaha,Clean,0,0,0
